symbol,name,market,latestClosingDate,c,c63,c126,c189,c252,is_valid
8282.T,ケーズホールディングス,プライム（内国株式）,1970-01-01,1354.5,1238.5,1184.0,1107.0,1231.0,1.0
8283.T,ＰＡＬＴＡＣ,プライム（内国株式）,1970-01-01,4817.0,5100.0,5010.0,4260.0,4010.0,1.0
8285.T,三谷産業,プライム（内国株式）,1970-01-01,325.0,313.0,321.0,307.0,304.0,1.0
8289.T,Ｏｌｙｍｐｉｃグループ,スタンダード（内国株式）,1970-01-01,533.0,542.0,509.0,512.0,590.0,1.0
8291.T,日産東京販売ホールディングス,プライム（内国株式）,1970-01-01,456.0,327.0,351.0,289.0,284.0,1.0
8303.T,ＳＢＩ新生銀行,スタンダード（内国株式）,1970-01-01,2829.0,2815.5,2470.0,2246.0,1933.0,1.0
8304.T,あおぞら銀行,プライム（内国株式）,1970-01-01,2888.0,2596.0,2627.0,2530.0,2676.0,1.0
8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,1970-01-01,1183.0,975.2000122070312,960.0,741.9000244140625,718.2000122070312,1.0
8308.T,りそなホールディングス,プライム（内国株式）,1970-01-01,782.0999755859375,660.7000122070312,739.0,619.5999755859375,512.7999877929688,1.0
8309.T,三井住友トラスト・ホールディングス,プライム（内国株式）,1970-01-01,5539.0,5084.0,5162.0,4167.0,4288.0,1.0
8316.T,三井住友フィナンシャルグループ,プライム（内国株式）,1970-01-01,6790.0,5778.0,5965.0,4554.0,4198.0,1.0
8331.T,千葉銀行,プライム（内国株式）,1970-01-01,1052.5,893.2999877929688,978.0,791.0,734.0,1.0
8334.T,群馬銀行,プライム（内国株式）,1970-01-01,675.0,522.0,503.0,422.0,379.0,1.0
8336.T,武蔵野銀行,プライム（内国株式）,1970-01-01,2671.0,2204.0,2537.0,1824.0,1687.0,1.0
8337.T,千葉興業銀行,プライム（内国株式）,1970-01-01,810.0,557.0,586.0,373.0,261.0,1.0
8338.T,筑波銀行,プライム（内国株式）,1970-01-01,261.0,202.0,238.0,199.0,191.0,1.0
8341.T,七十七銀行,プライム（内国株式）,1970-01-01,3170.0,2452.0,2367.0,1837.0,1758.0,1.0
8343.T,秋田銀行,プライム（内国株式）,1970-01-01,1874.0,1689.0,1982.0,1634.0,1636.0,1.0
8344.T,山形銀行,プライム（内国株式）,1970-01-01,1120.0,1103.0,1239.0,1122.0,926.0,1.0
8345.T,岩手銀行,プライム（内国株式）,1970-01-01,2554.0,2087.0,2485.0,1830.0,1808.0,1.0
8346.T,東邦銀行,プライム（内国株式）,1970-01-01,280.0,230.0,236.0,203.0,202.0,1.0
8349.T,東北銀行,スタンダード（内国株式）,1970-01-01,1087.0,995.0,1039.0,970.0,972.0,1.0
8354.T,ふくおかフィナンシャルグループ,プライム（内国株式）,1970-01-01,3502.0,2662.5,3005.0,2550.0,2445.0,1.0
8358.T,スルガ銀行,プライム（内国株式）,1970-01-01,636.0,523.0,431.0,407.0,372.0,1.0
8359.T,八十二銀行,プライム（内国株式）,1970-01-01,794.2000122070312,605.0999755859375,614.0,478.0,471.0,1.0
8360.T,山梨中央銀行,プライム（内国株式）,1970-01-01,1544.0,1158.0,1367.0,1014.0,1143.0,1.0
8361.T,大垣共立銀行,プライム（内国株式）,1970-01-01,2035.0,1843.0,2029.0,1735.0,1718.0,1.0
8362.T,福井銀行,プライム（内国株式）,1970-01-01,1572.0,1447.0,1707.0,1405.0,1377.0,1.0
8364.T,清水銀行,プライム（内国株式）,1970-01-01,1565.0,1436.0,1567.0,1453.0,1456.0,1.0
8365.T,富山銀行,スタンダード（内国株式）,1970-01-01,1775.0,1679.0,1767.0,1669.0,1755.0,1.0
8366.T,滋賀銀行,プライム（内国株式）,1970-01-01,3305.0,2777.0,2900.0,2450.0,2433.0,1.0
8367.T,南都銀行,プライム（内国株式）,1970-01-01,2687.0,2436.0,2693.0,2227.0,1948.0,1.0
8368.T,百五銀行,プライム（内国株式）,1970-01-01,512.0,414.0,415.0,334.0,316.0,1.0
8369.T,京都銀行,プライム（内国株式）,1970-01-01,8479.0,6715.0,6580.0,5360.0,5390.0,1.0
8370.T,紀陽銀行,プライム（内国株式）,1970-01-01,1529.0,1553.0,1641.0,1432.0,1468.0,1.0
8377.T,ほくほくフィナンシャルグループ,プライム（内国株式）,1970-01-01,1331.5,1118.0,1069.0,867.0,817.0,1.0
8381.T,山陰合同銀行,プライム（内国株式）,1970-01-01,930.0,784.0,839.0,707.0,679.0,1.0
8383.T,鳥取銀行,スタンダード（内国株式）,1970-01-01,1314.0,1153.0,1252.0,1072.0,1119.0,1.0
8386.T,百十四銀行,プライム（内国株式）,1970-01-01,2256.0,1774.0,1996.0,1704.0,1657.0,1.0
8387.T,四国銀行,プライム（内国株式）,1970-01-01,944.0,854.0,970.0,876.0,835.0,1.0
8388.T,阿波銀行,プライム（内国株式）,1970-01-01,2278.0,2041.0,2210.0,1951.0,1860.0,1.0
8392.T,大分銀行,プライム（内国株式）,1970-01-01,2469.0,2102.0,2355.0,1866.0,1862.0,1.0
8393.T,宮崎銀行,プライム（内国株式）,1970-01-01,2670.0,2286.0,2678.0,2227.0,2180.0,1.0
8395.T,佐賀銀行,プライム（内国株式）,1970-01-01,1829.0,1636.0,1872.0,1533.0,1514.0,1.0
8399.T,琉球銀行,プライム（内国株式）,1970-01-01,1071.0,933.0,1073.0,792.0,771.0,1.0
8410.T,セブン銀行,プライム（内国株式）,1970-01-01,312.79998779296875,282.0,276.0,254.0,262.0,1.0
8411.T,みずほフィナンシャルグループ,プライム（内国株式）,1970-01-01,2450.0,2129.5,2134.0,1645.5,1591.0,1.0
8416.T,高知銀行,スタンダード（内国株式）,1970-01-01,968.0,666.0,759.0,648.0,665.0,1.0
8418.T,山口フィナンシャルグループ,プライム（内国株式）,1970-01-01,1172.0,930.0,923.0,765.0,758.0,1.0
8424.T,芙蓉総合リース,プライム（内国株式）,1970-01-01,12220.0,10370.0,9370.0,8470.0,8050.0,1.0
8425.T,みずほリース,プライム（内国株式）,1970-01-01,4840.0,4300.0,3675.0,3210.0,3275.0,1.0
8439.T,東京センチュリー,プライム（内国株式）,1970-01-01,5659.0,5214.0,4715.0,4555.0,4720.0,1.0
8462.T,フューチャーベンチャーキャピタル,スタンダード（内国株式）,1970-01-01,667.0,820.0,809.0,594.0,670.0,1.0
8473.T,ＳＢＩホールディングス,プライム（内国株式）,1970-01-01,3010.0,2673.5,2903.0,2591.0,2686.0,1.0
8508.T,Ｊトラスト,スタンダード（内国株式）,1970-01-01,470.0,417.0,479.0,514.0,618.0,1.0
8511.T,日本証券金融,プライム（内国株式）,1970-01-01,1322.0,1179.0,1034.0,1034.0,823.0,1.0
8515.T,アイフル,プライム（内国株式）,1970-01-01,350.0,336.0,370.0,400.0,387.0,1.0
8518.T,日本アジア投資,スタンダード（内国株式）,1970-01-01,280.0,235.0,253.0,243.0,235.0,1.0
8522.T,名古屋銀行,プライム（内国株式）,1970-01-01,4295.0,3380.0,3555.0,3030.0,3025.0,1.0
8524.T,北洋銀行,プライム（内国株式）,1970-01-01,313.0,277.0,317.0,231.0,224.0,1.0
8537.T,大光銀行,スタンダード（内国株式）,1970-01-01,1243.0,1054.0,1269.0,1137.0,1305.0,1.0
8541.T,愛媛銀行,プライム（内国株式）,1970-01-01,894.0,806.0,997.0,846.0,849.0,1.0
8542.T,トマト銀行,スタンダード（内国株式）,1970-01-01,1161.0,1015.0,1114.0,971.0,1021.0,1.0
8544.T,京葉銀行,プライム（内国株式）,1970-01-01,607.0,528.0,649.0,522.0,482.0,1.0
8550.T,栃木銀行,プライム（内国株式）,1970-01-01,305.0,255.0,344.0,301.0,280.0,1.0
8551.T,北日本銀行,プライム（内国株式）,1970-01-01,2224.0,1995.0,2256.0,1857.0,1676.0,1.0
8558.T,東和銀行,プライム（内国株式）,1970-01-01,575.0,526.0,603.0,526.0,529.0,1.0
8562.T,福島銀行,スタンダード（内国株式）,1970-01-01,227.0,211.0,252.0,215.0,213.0,1.0
8563.T,大東銀行,スタンダード（内国株式）,1970-01-01,697.0,628.0,731.0,613.0,622.0,1.0
8566.T,リコーリース,プライム（内国株式）,1970-01-01,4330.0,3955.0,4030.0,3590.0,3550.0,1.0
8570.T,イオンフィナンシャルサービス,プライム（内国株式）,1970-01-01,1269.0,1241.0,1289.0,1374.0,1437.0,1.0
8572.T,アコム,スタンダード（内国株式）,1970-01-01,349.8999938964844,330.79998779296875,337.0,309.0,323.0,1.0
8584.T,ジャックス,プライム（内国株式）,1970-01-01,5110.0,4615.0,4380.0,3895.0,3765.0,1.0
8585.T,オリエントコーポレーション,プライム（内国株式）,1970-01-01,1113.0,1073.0,1168.0,1161.0,1180.0,1.0
8591.T,オリックス,プライム（内国株式）,1970-01-01,2751.5,2474.0,2464.5,2155.5,2255.5,1.0
8593.T,三菱ＨＣキャピタル,プライム（内国株式）,1970-01-01,960.7999877929688,771.9000244140625,718.0,629.0,666.0,1.0
8595.T,ジャフコ　グループ,プライム（内国株式）,1970-01-01,1930.5,1748.0,2259.0,2340.0,2147.0,1.0
8596.T,九州リースサービス,スタンダード（内国株式）,1970-01-01,851.0,806.0,939.0,664.0,605.0,1.0
8600.T,トモニホールディングス,プライム（内国株式）,1970-01-01,422.0,375.0,400.0,327.0,311.0,1.0
8601.T,大和証券グループ本社,プライム（内国株式）,1970-01-01,835.0999755859375,662.0,646.0,600.0,610.5999755859375,1.0
8604.T,野村ホールディングス,プライム（内国株式）,1970-01-01,578.4000244140625,511.6000061035156,558.7000122070312,489.29998779296875,497.29998779296875,1.0
8609.T,岡三証券グループ,プライム（内国株式）,1970-01-01,582.0,457.0,438.0,384.0,329.0,1.0
8613.T,丸三証券,プライム（内国株式）,1970-01-01,530.0,413.0,434.0,413.0,471.0,1.0
8614.T,東洋証券,プライム（内国株式）,1970-01-01,331.0,281.0,341.0,269.0,247.0,1.0
8616.T,東海東京フィナンシャル・ホールディングス,プライム（内国株式）,1970-01-01,454.0,358.0,376.0,348.0,375.0,1.0
8617.T,光世証券,スタンダード（内国株式）,1970-01-01,620.0,423.0,400.0,382.0,447.0,1.0
8622.T,水戸証券,プライム（内国株式）,1970-01-01,427.0,294.0,308.0,221.0,261.0,1.0
8624.T,いちよし証券,プライム（内国株式）,1970-01-01,704.0,581.0,640.0,605.0,629.0,1.0
8628.T,松井証券,プライム（内国株式）,1970-01-01,804.0,792.0,813.0,781.0,792.0,1.0
8630.T,ＳＯＭＰＯホールディングス,プライム（内国株式）,1970-01-01,6451.0,6023.0,5835.0,5590.0,5901.0,1.0
8697.T,日本取引所グループ,プライム（内国株式）,1970-01-01,2564.5,2362.5,2030.5,1955.5,2057.5,1.0
8698.T,マネックスグループ,プライム（内国株式）,1970-01-01,534.0,510.0,471.0,435.0,484.0,1.0
8699.T,ＨＳホールディングス,スタンダード（内国株式）,1970-01-01,1024.0,1019.0,1124.0,1023.0,1156.0,1.0
8700.T,丸八証券,スタンダード（内国株式）,1970-01-01,1353.0,1324.0,1402.0,1377.0,1415.0,1.0
8704.T,トレイダーズホールディングス,スタンダード（内国株式）,1970-01-01,773.0,474.0,522.0,403.0,380.0,1.0
8705.T,日産証券グループ,スタンダード（内国株式）,1970-01-01,165.0,152.0,167.0,134.0,133.0,1.0
8706.T,極東証券,プライム（内国株式）,1970-01-01,796.0,604.0,639.0,595.0,684.0,1.0
8707.T,岩井コスモホールディングス,プライム（内国株式）,1970-01-01,1745.0,1359.0,1383.0,1248.0,1250.0,1.0
8708.T,アイザワ証券グループ,プライム（内国株式）,1970-01-01,909.0,754.0,707.0,696.0,654.0,1.0
8713.T,フィデアホールディングス,プライム（内国株式）,1970-01-01,1542.0,1321.0,1531.0,1310.0,1307.0,1.0
8714.T,池田泉州ホールディングス,プライム（内国株式）,1970-01-01,271.0,232.0,264.0,221.0,214.0,1.0
8715.T,アニコム　ホールディングス,プライム（内国株式）,1970-01-01,662.0,616.0,540.0,689.0,642.0,1.0
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,1970-01-01,5330.0,4921.0,4515.0,3794.0,4115.0,1.0
8732.T,マネーパートナーズグループ,プライム（内国株式）,1970-01-01,288.0,256.0,251.0,292.0,244.0,1.0
8737.T,あかつき本社,スタンダード（内国株式）,1970-01-01,425.0,333.0,332.0,310.0,323.0,1.0
8739.T,スパークス・グループ,プライム（内国株式）,1970-01-01,1511.0,1416.0,1566.0,1694.0,1500.0,1.0
8742.T,小林洋行,スタンダード（内国株式）,1970-01-01,234.0,235.0,242.0,220.0,220.0,1.0
8746.T,第一商品,スタンダード（内国株式）,1970-01-01,99.0,107.0,142.0,152.0,140.0,1.0
8747.T,豊トラスティ証券,スタンダード（内国株式）,1970-01-01,1024.0,915.0,931.0,834.0,817.0,1.0
8750.T,第一生命ホールディングス,プライム（内国株式）,1970-01-01,2733.0,2537.0,2871.0,2491.5,2345.5,1.0
8766.T,東京海上ホールディングス,プライム（内国株式）,1970-01-01,3263.0,3213.0,2879.5,2734.5,2549.666748046875,1.0
8769.T,アドバンテッジリスクマネジメント,プライム（内国株式）,1970-01-01,468.0,584.0,450.0,399.0,469.0,1.0
8771.T,イー・ギャランティ,プライム（内国株式）,1970-01-01,2001.0,1999.0,2156.0,2280.0,2221.0,1.0
8772.T,アサックス,スタンダード（内国株式）,1970-01-01,666.0,623.0,662.0,598.0,591.0,1.0
8783.T,ＧＦＡ,スタンダード（内国株式）,1970-01-01,72.0,78.0,141.0,117.0,146.0,1.0
8789.T,フィンテック　グローバル,スタンダード（内国株式）,1970-01-01,61.0,60.0,70.0,55.0,40.0,1.0
8793.T,ＮＥＣキャピタルソリューション,プライム（内国株式）,1970-01-01,3220.0,2949.0,2715.0,2059.0,2126.0,1.0
8795.T,Ｔ＆Ｄホールディングス,プライム（内国株式）,1970-01-01,2342.5,1991.5,2016.0,1531.0,1494.0,1.0
8798.T,アドバンスクリエイト,プライム（内国株式）,1970-01-01,1156.0,1125.0,1178.0,1056.0,1065.0,1.0
8801.T,三井不動産,プライム（内国株式）,1970-01-01,3249.0,2817.5,2545.0,2584.5,2806.5,1.0
8802.T,三菱地所,プライム（内国株式）,1970-01-01,1885.0,1681.0,1676.0,1814.0,1872.0,1.0
8803.T,平和不動産,プライム（内国株式）,1970-01-01,3955.0,3755.0,3760.0,3815.0,3935.0,1.0
8804.T,東京建物,プライム（内国株式）,1970-01-01,1963.0,1828.0,1667.0,1837.0,2063.0,1.0
8818.T,京阪神ビルディング,プライム（内国株式）,1970-01-01,1286.0,1238.0,1190.0,1221.0,1244.0,1.0
8830.T,住友不動産,プライム（内国株式）,1970-01-01,3797.0,3639.0,3173.0,3473.0,3336.0,1.0
8835.T,太平洋興発,スタンダード（内国株式）,1970-01-01,768.0,728.0,991.0,754.0,682.0,1.0
8836.T,ＲＩＳＥ,スタンダード（内国株式）,1970-01-01,20.0,22.0,22.0,24.0,21.0,1.0
8841.T,テーオーシー,スタンダード（内国株式）,1970-01-01,626.0,634.0,670.0,679.0,709.0,1.0
8842.T,東京楽天地,プライム（内国株式）,1970-01-01,4200.0,4225.0,4450.0,4250.0,4025.0,1.0
8844.T,コスモスイニシア,スタンダード（内国株式）,1970-01-01,721.0,591.0,503.0,480.0,423.0,1.0
8848.T,レオパレス２１,プライム（内国株式）,1970-01-01,359.0,315.0,319.0,294.0,321.0,1.0
8850.T,スターツコーポレーション,プライム（内国株式）,1970-01-01,3045.0,2778.0,2620.0,2645.0,2639.0,1.0
8854.T,日住サービス,スタンダード（内国株式）,1970-01-01,1395.0,1410.0,1427.0,1486.0,1474.0,1.0
8860.T,フジ住宅,プライム（内国株式）,1970-01-01,742.0,687.0,688.0,640.0,652.0,1.0
8864.T,空港施設,プライム（内国株式）,1970-01-01,595.0,546.0,565.0,530.0,556.0,1.0
8869.T,明和地所,プライム（内国株式）,1970-01-01,1075.0,903.0,940.0,617.0,617.0,1.0
8871.T,ゴールドクレスト,プライム（内国株式）,1970-01-01,1974.0,1760.0,1705.0,1706.0,1707.0,1.0
8876.T,リログループ,プライム（内国株式）,1970-01-01,1727.5,2071.0,2160.0,2143.0,2224.0,1.0
8877.T,エスリード,プライム（内国株式）,1970-01-01,3040.0,2563.0,2128.0,1809.0,1719.0,1.0
8881.T,日神グループホールディングス,プライム（内国株式）,1970-01-01,516.0,461.0,477.0,431.0,428.0,1.0
8886.T,ウッドフレンズ,スタンダード（内国株式）,1970-01-01,1800.0,1990.0,2086.0,2631.0,3080.0,1.0
8887.T,リベレステ,スタンダード（内国株式）,1970-01-01,773.0,701.0,790.0,761.0,774.0,1.0
8889.T,ＡＰＡＭＡＮ,スタンダード（内国株式）,1970-01-01,467.0,460.0,468.0,457.0,481.0,1.0
8890.T,レーサム,スタンダード（内国株式）,1970-01-01,3495.0,3065.0,1330.0,1370.0,1600.0,1.0
8891.T,ＡＭＧホールディングス,スタンダード（内国株式）,1970-01-01,1690.0,1608.0,1580.0,1324.0,1459.0,1.0
8892.T,日本エスコン,プライム（内国株式）,1970-01-01,882.0,807.0,864.0,822.0,782.0,1.0
8893.T,新日本建物,スタンダード（内国株式）,1970-01-01,619.0,504.0,498.0,452.0,432.0,1.0
8894.T,ＲＥＶＯＬＵＴＩＯＮ,スタンダード（内国株式）,1970-01-01,18.0,16.0,16.0,14.0,16.0,1.0
8897.T,ＭＩＲＡＲＴＨホールディングス,プライム（内国株式）,1970-01-01,476.0,430.0,379.0,382.0,377.0,1.0
8898.T,センチュリー２１・ジャパン,スタンダード（内国株式）,1970-01-01,1072.0,1018.0,1034.0,1002.0,1038.0,1.0
8903.T,サンウッド,スタンダード（内国株式）,1970-01-01,801.0,785.0,721.0,695.0,698.0,1.0
8904.T,ＡＶＡＮＴＩＡ,プライム（内国株式）,1970-01-01,872.0,831.0,801.0,795.0,799.0,1.0
8905.T,イオンモール,プライム（内国株式）,1970-01-01,1754.0,1801.5,1770.0,1637.0,1639.0,1.0
8908.T,毎日コムネット,スタンダード（内国株式）,1970-01-01,763.0,753.0,756.0,699.0,625.0,1.0
8912.T,エリアクエスト,スタンダード（内国株式）,1970-01-01,110.0,103.0,108.0,106.0,100.0,1.0
8914.T,エリアリンク,スタンダード（内国株式）,1970-01-01,2899.0,2324.0,2149.0,1926.0,1763.0,1.0
8917.T,ファースト住建,プライム（内国株式）,1970-01-01,1176.0,1097.0,1109.0,992.0,1092.0,1.0
8918.T,ランド,スタンダード（内国株式）,1970-01-01,8.0,8.0,10.0,10.0,10.0,1.0
8919.T,カチタス,プライム（内国株式）,1970-01-01,2317.0,2505.0,2640.0,3050.0,3290.0,1.0
8920.T,東祥,スタンダード（内国株式）,1970-01-01,1232.0,1169.0,1231.0,1135.0,1067.0,1.0
8923.T,トーセイ,プライム（内国株式）,1970-01-01,1864.0,1714.0,1498.0,1347.0,1382.0,1.0
8925.T,アルデプロ,スタンダード（内国株式）,1970-01-01,344.0,382.0,370.0,414.0,460.0,1.0
8927.T,明豊エンタープライズ,スタンダード（内国株式）,1970-01-01,222.0,240.0,189.0,185.0,184.0,1.0
8928.T,穴吹興産,スタンダード（内国株式）,1970-01-01,2026.0,2240.0,2268.0,1953.0,2053.0,1.0
8929.T,青山財産ネットワークス,スタンダード（内国株式）,1970-01-01,1132.0,1012.0,1133.0,1138.0,925.0,1.0
8931.T,和田興産,スタンダード（内国株式）,1970-01-01,1192.0,984.0,994.0,852.0,844.0,1.0
8934.T,サンフロンティア不動産,プライム（内国株式）,1970-01-01,1458.0,1366.0,1248.0,1124.0,1162.0,1.0
8935.T,ＦＪネクストホールディングス,プライム（内国株式）,1970-01-01,1066.0,1011.0,1023.0,945.0,1015.0,1.0
8938.T,グローム・ホールディングス,グロース（内国株式）,1970-01-01,1335.0,1043.0,1019.0,1329.0,826.0,1.0
8940.T,インテリックス,プライム（内国株式）,1970-01-01,519.0,554.0,562.0,537.0,553.0,1.0
8944.T,ランドビジネス,スタンダード（内国株式）,1970-01-01,295.0,248.0,232.0,229.0,234.0,1.0
