symbol,name,market,latestClosingDate,is_valid,four_quarters_eps,three_quarters_eps,two_quarters_eps,latest_quarter_eps,four_quarters_revenue,three_quarters_revenue,two_quarters_revenue,latest_quarter_revenue,four_years_eps,three_years_eps,two_years_eps,latest_year_eps,latest_year_roe
8424.T,芙蓉総合リース,プライム（内国株式）,2023-06-30,1.0,399.07,348.39,274.31,309.1,138648000000.0,177702000000.0,154890000000.0,157183000000.0,864.61,976.17,1118.8,1301.18,10.6
8425.T,みずほリース,プライム（内国株式）,2023-06-30,1.0,151.93,187.19,74.3,139.25,114791000000.0,110987000000.0,189884000000.0,123854000000.0,357.36,444.29,304.1,579.5,10.81
8439.T,東京センチュリー,プライム（内国株式）,2023-06-30,1.0,107.44,-31.66,121.39,148.06,311342000000.0,331987000000.0,366493000000.0,328990000000.0,457.64,399.46,408.77,38.73,0.62
8462.T,フューチャーベンチャーキャピタル,スタンダード（内国株式）,2023-06-30,1.0,6.07,7.53,75.48,128.05,138000000.0,128000000.0,149000000.0,118000000.0,-4.16,2.25,16.06,116.82,28.26
8473.T,ＳＢＩホールディングス,プライム（内国株式）,2023-06-30,1.0,37.85,0.38,98.95,89.83,238084000000.0,215331000000.0,312994000000.0,302307000000.0,158.47,331.5,1496.01,128.5,3.45
8508.T,Ｊトラスト,スタンダード（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
8511.T,日本証券金融,プライム（内国株式）,2023-06-30,1.0,21.32,18.76,0.57,27.88,4808000000.0,5828000000.0,4679000000.0,5630000000.0,35.56,41.36,53.9,62.15,4.4
8515.T,アイフル,プライム（内国株式）,2023-06-30,1.0,12.02,10.54,11.3,6.12,35709000000.0,37182000000.0,36567000000.0,38663000000.0,2.87,38.04,25.45,46.1,12.69
8518.T,日本アジア投資,スタンダード（内国株式）,2023-06-30,1.0,-22.31,32.08,-10.74,-5.59,720000000.0,2265000000.0,495000000.0,882000000.0,19.18,1.85,1.06,-16.49,-3.87
8522.T,名古屋銀行,プライム（内国株式）,2023-06-30,1.0,138.46,137.71,68.74,169.69,18385000000.0,17380000000.0,17108000000.0,18467000000.0,253.35,587.55,659.46,482.67,3.41
8524.T,北洋銀行,プライム（内国株式）,2023-06-30,1.0,5.69,8.03,-2.66,8.09,26849000000.0,27517000000.0,29048000000.0,29093000000.0,18.95,23.61,29.46,24.17,2.39
8537.T,大光銀行,スタンダード（内国株式）,2023-06-30,1.0,47.36,37.63,-2.9,57.28,5359000000.0,4417000000.0,3982000000.0,5270000000.0,118.6,162.44,211.14,132.35,1.75
8541.T,愛媛銀行,プライム（内国株式）,2023-06-30,1.0,38.22,25.11,15.88,32.97,9277000000.0,9397000000.0,9660000000.0,11630000000.0,143.77,138.15,146.58,136.73,4.23
8542.T,トマト銀行,スタンダード（内国株式）,2023-06-30,1.0,28.0,68.84,17.12,33.48,4817000000.0,5273000000.0,5085000000.0,4893000000.0,117.39,130.06,142.05,160.89,3.47
8544.T,京葉銀行,プライム（内国株式）,2023-06-30,1.0,23.95,17.11,12.13,22.95,14879000000.0,14742000000.0,11772000000.0,18068000000.0,40.05,53.14,82.29,77.58,3.58
8550.T,栃木銀行,プライム（内国株式）,2023-06-30,1.0,14.57,15.53,-8.65,5.14,10608000000.0,10435000000.0,8446000000.0,9176000000.0,16.62,18.99,33.1,24.2,1.73
8551.T,北日本銀行,プライム（内国株式）,2023-06-30,1.0,92.34,101.09,13.19,73.46,5340000000.0,5227000000.0,5510000000.0,6494000000.0,146.81,173.08,240.06,302.37,3.53
8558.T,東和銀行,プライム（内国株式）,2023-06-30,1.0,38.76,8.12,21.84,11.19,7876000000.0,7133000000.0,7235000000.0,7410000000.0,77.89,67.11,46.93,110.11,3.49
8562.T,福島銀行,スタンダード（内国株式）,2023-06-30,1.0,6.86,4.61,12.04,5.36,3057000000.0,2921000000.0,3045000000.0,2818000000.0,14.61,-61.57,29.5,31.0,3.6
8563.T,大東銀行,スタンダード（内国株式）,2023-06-30,1.0,19.37,24.33,9.29,40.94,2820000000.0,3076000000.0,2589000000.0,2935000000.0,83.61,77.94,94.56,101.01,3.57
8566.T,リコーリース,プライム（内国株式）,2023-06-30,1.0,119.9,125.35,81.33,30.21,72672000000.0,75617000000.0,74206000000.0,77575000000.0,378.55,384.69,431.49,476.23,7.03
8570.T,イオンフィナンシャルサービス,プライム（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
8572.T,アコム,スタンダード（内国株式）,2023-06-30,1.0,10.48,7.22,6.76,8.79,68553000000.0,68993000000.0,69733000000.0,70923000000.0,37.34,49.4,35.54,35.06,9.45
8584.T,ジャックス,プライム（内国株式）,2023-06-30,1.0,144.05,200.03,100.52,218.22,42943000000.0,44148000000.0,44062000000.0,46661000000.0,305.94,335.75,522.13,617.2,10.6
8585.T,オリエントコーポレーション,プライム（内国株式）,2023-06-30,1.0,45.49,9.69,38.71,21.4,62063000000.0,51694000000.0,59604000000.0,57687000000.0,120.19,102.8,113.32,110.74,8.38
8591.T,オリックス,プライム（内国株式）,2023-06-30,1.0,47.62,71.22,49.96,50.99,412374000000.0,398079000000.0,422427000000.0,441923000000.0,228.52,149.63,248.45,221.14,8.14
8593.T,三菱ＨＣキャピタル,プライム（内国株式）,2023-06-30,1.0,21.22,15.51,20.67,23.93,484385000000.0,465740000000.0,485759000000.0,476814000000.0,78.98,61.76,67.76,79.24,7.59
8595.T,ジャフコ　グループ,プライム（内国株式）,2023-06-30,1.0,1.38,595.72,-72.6,15.29,2679000000.0,4306000000.0,4344000000.0,4734000000.0,121.24,394.31,186.38,723.71,31.03
8596.T,九州リースサービス,スタンダード（内国株式）,2023-06-30,1.0,114.09,96.23,-2.97,31.56,7309000000.0,10047000000.0,9417000000.0,6963000000.0,91.55,71.67,81.96,225.88,15.61
8600.T,トモニホールディングス,プライム（内国株式）,2023-06-30,1.0,21.75,22.93,21.77,22.28,18654000000.0,18072000000.0,20376000000.0,18975000000.0,49.69,60.98,79.78,86.53,5.78
8601.T,大和証券グループ本社,プライム（内国株式）,2023-06-30,1.0,12.47,9.75,10.91,15.11,141729000000.0,143193000000.0,193600000000.0,159710000000.0,35.51,63.79,55.84,40.7,4.51
8604.T,野村ホールディングス,プライム（内国株式）,2023-06-30,1.0,5.19,20.7,2.28,7.37,289775000000.0,361383000000.0,228843000000.0,317420000000.0,62.11,47.35,44.22,28.69,2.95
8609.T,岡三証券グループ,プライム（内国株式）,2023-06-30,1.0,3.86,10.67,-8.52,22.49,18238000000.0,16103000000.0,16403000000.0,22299000000.0,17.41,28.9,48.38,2.29,0.31
8613.T,丸三証券,プライム（内国株式）,2023-06-30,1.0,0.18,3.17,3.68,10.74,3585000000.0,3790000000.0,3662000000.0,4586000000.0,11.75,61.66,41.94,11.54,1.69
8614.T,東洋証券,プライム（内国株式）,2023-06-30,1.0,-6.1,-1.99,-19.7,3.17,2104000000.0,2135000000.0,2130000000.0,2761000000.0,-7.09,10.73,10.02,-33.83,-8.64
8616.T,東海東京フィナンシャル・ホールディングス,プライム（内国株式）,2023-06-30,1.0,2.74,2.1,2.37,7.67,20174000000.0,17748000000.0,16999000000.0,21203000000.0,10.6,34.9,50.46,7.49,1.15
8617.T,光世証券,スタンダード（内国株式）,2023-06-30,1.0,-10.01,-9.95,-8.54,13.28,127000000.0,107000000.0,153000000.0,330000000.0,-17.81,17.08,-22.35,-41.85,-2.59
8622.T,水戸証券,プライム（内国株式）,2023-06-30,1.0,1.8,7.08,2.15,10.23,3105000000.0,2615000000.0,2810000000.0,3566000000.0,11.19,26.43,19.65,10.94,1.98
8624.T,いちよし証券,プライム（内国株式）,2023-06-30,1.0,5.89,5.03,2.13,11.82,4184000000.0,4103000000.0,4033000000.0,4579000000.0,-17.06,23.59,59.53,18.75,2.72
8628.T,松井証券,プライム（内国株式）,2023-06-30,1.0,7.39,8.03,7.32,9.1,7093000000.0,7298000000.0,7187000000.0,8243000000.0,23.67,39.66,44.12,30.17,10.25
8630.T,ＳＯＭＰＯホールディングス,プライム（内国株式）,2023-06-30,1.0,-177.82,171.74,154.0,287.72,1248558000000.0,1099866000000.0,888464000000.0,1408857000000.0,328.17,381.65,646.66,262.17,4.92
8697.T,日本取引所グループ,プライム（内国株式）,2023-06-30,1.0,21.0,22.68,21.13,33.55,33026000000.0,34349000000.0,33508000000.0,41697000000.0,88.76,95.81,94.51,87.67,14.82
8698.T,マネックスグループ,プライム（内国株式）,2023-06-30,1.0,1.1,2.57,5.65,9.36,21166000000.0,19057000000.0,20914000000.0,22167000000.0,11.63,55.42,48.67,13.15,3.4
8699.T,ＨＳホールディングス,スタンダード（内国株式）,2023-06-30,1.0,146.9,64.07,2.95,48.01,13736000000.0,11493000000.0,16808000000.0,18629000000.0,175.93,-73.62,159.82,277.68,19.07
8700.T,丸八証券,スタンダード（内国株式）,2023-06-30,1.0,1.46,6.33,-0.04,29.36,609275000.0,621115000.0,613593000.0,790464000.0,40.38,102.27,71.45,15.48,0.85
8704.T,トレイダーズホールディングス,スタンダード（内国株式）,2023-06-30,1.0,18.28,25.34,33.79,44.42,2021000000.0,2317000000.0,2460000000.0,2838000000.0,76.4,61.49,75.07,108.91,26.86
8705.T,日産証券グループ,スタンダード（内国株式）,2023-06-30,1.0,0.83,0.18,2.84,3.53,1522558000.0,1560910000.0,1892955000.0,1899920000.0,8.16,27.48,9.2,4.41,2.11
8706.T,極東証券,プライム（内国株式）,2023-06-30,1.0,-2.9,5.61,25.57,33.44,1017000000.0,1442000000.0,2229000000.0,2465000000.0,-17.08,94.6,64.58,35.63,2.47
8707.T,岩井コスモホールディングス,プライム（内国株式）,2023-06-30,1.0,37.1,39.55,34.98,53.09,5044000000.0,4996000000.0,5026000000.0,5709000000.0,107.94,214.37,150.16,142.49,6.19
8708.T,アイザワ証券グループ,プライム（内国株式）,2023-06-30,1.0,-11.74,5.22,-24.58,15.44,3200000000.0,3401000000.0,3406000000.0,4586000000.0,19.78,95.49,61.04,-49.97,-4.66
8713.T,フィデアホールディングス,プライム（内国株式）,2023-06-30,1.0,58.81,68.31,-17.91,52.92,11383000000.0,11592000000.0,10754000000.0,10210000000.0,74.19,182.67,193.25,180.02,3.61
8714.T,池田泉州ホールディングス,プライム（内国株式）,2023-06-30,1.0,11.22,2.22,5.7,12.58,20246000000.0,20377000000.0,17684000000.0,19461000000.0,14.03,18.16,40.57,33.81,4.19
8715.T,アニコム　ホールディングス,プライム（内国株式）,2023-06-30,1.0,10.07,4.39,7.51,9.97,14019000000.0,14076000000.0,14366000000.0,14865000000.0,18.85,19.51,25.97,28.09,8.1
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,2023-06-30,1.0,-158.32,227.46,137.28,208.25,1413937000000.0,4521194000000.0,-1995172000000.0,1779765000000.0,241.08,243.31,442.7,301.38,5.37
8732.T,マネーパートナーズグループ,プライム（内国株式）,2023-06-30,1.0,5.59,8.17,3.49,6.89,1381000000.0,1539000000.0,1509000000.0,1434000000.0,7.37,-31.06,21.77,23.46,5.84
8737.T,あかつき本社,スタンダード（内国株式）,2023-06-30,1.0,2.34,3.49,14.86,22.5,8429347000.0,9605726000.0,13685977000.0,10174445000.0,41.66,42.04,29.62,22.95,5.46
8739.T,スパークス・グループ,プライム（内国株式）,2023-06-30,1.0,28.75,20.21,33.38,48.17,3347000000.0,3271000000.0,3379000000.0,3737000000.0,54.9,82.74,97.1,107.86,17.36
8742.T,小林洋行,スタンダード（内国株式）,2023-06-30,1.0,2.47,9.99,0.1,8.69,948324000.0,1174616000.0,988219000.0,1243494000.0,-14.02,-12.12,-7.28,15.95,2.26
8746.T,第一商品,スタンダード（内国株式）,2023-06-30,1.0,-2.72,6.32,-8.9,0.45,1254432000.0,948978000.0,1432479000.0,613382000.0,45.47,-49.62,-59.02,-12.78,-7.95
8747.T,豊トラスティ証券,スタンダード（内国株式）,2023-06-30,1.0,19.34,39.31,22.28,27.2,1604507000.0,1896542000.0,1808078000.0,1614155000.0,91.63,60.29,109.59,99.87,8.18
8750.T,第一生命ホールディングス,プライム（内国株式）,2023-06-30,1.0,26.27,35.15,48.33,68.01,2259294000000.0,1955988000000.0,1738045000000.0,2864037000000.0,27.06,303.46,396.91,194.27,6.69
8766.T,東京海上ホールディングス,プライム（内国株式）,2023-06-30,1.0,-18.65,90.65,52.44,63.9,1644317000000.0,1766942000000.0,1547391000000.0,1652037000000.0,123.34,77.32,206.12,187.99,10.37
8769.T,アドバンテッジリスクマネジメント,プライム（内国株式）,2023-06-30,1.0,-2.33,6.55,16.26,1.7,1440507000.0,1654974000.0,1855892000.0,1562811000.0,37.08,28.72,11.68,21.85,10.37
8771.T,イー・ギャランティ,プライム（内国株式）,2023-06-30,1.0,14.76,17.12,13.76,16.23,2109986000.0,2148132000.0,2196189000.0,2240317000.0,54.14,43.82,52.58,60.35,13.97
8772.T,アサックス,スタンダード（内国株式）,2023-06-30,1.0,23.67,20.12,20.75,24.22,1628089000.0,1511925000.0,1555872000.0,1631836000.0,79.5,81.31,76.99,84.89,6.42
8783.T,ＧＦＡ,スタンダード（内国株式）,2023-06-30,1.0,-11.48,-22.54,-13.44,-14.35,406026000.0,518029000.0,952454000.0,969812000.0,-40.18,-118.05,-43.89,-42.8,-172.31
8789.T,フィンテック　グローバル,スタンダード（内国株式）,2023-06-30,1.0,1.57,2.5,-0.13,1.51,2552453000.0,2716112000.0,1814598000.0,2380482000.0,-7.89,-5.9,0.65,0.87,2.65
8793.T,ＮＥＣキャピタルソリューション,プライム（内国株式）,2023-06-30,1.0,66.73,58.28,34.92,65.02,64187000000.0,60559000000.0,61875000000.0,60479000000.0,237.63,191.24,322.24,298.05,5.86
8795.T,Ｔ＆Ｄホールディングス,プライム（内国株式）,2023-06-30,1.0,-151.21,-32.73,60.17,32.22,586745000000.0,473279000000.0,460084000000.0,548279000000.0,106.01,256.42,24.07,-224.36,-13.39
8798.T,アドバンスクリエイト,プライム（内国株式）,2023-06-30,1.0,13.5,-15.74,31.08,-44.05,3036906000.0,2733687000.0,3720396000.0,2181812000.0,38.39,31.73,57.43,58.16,18.36
8801.T,三井不動産,プライム（内国株式）,2023-06-30,1.0,49.51,49.3,52.54,91.67,480330000000.0,569347000000.0,642710000000.0,561364000000.0,187.87,134.24,184.46,207.7,6.79
8802.T,三菱地所,プライム（内国株式）,2023-06-30,1.0,10.63,19.99,47.22,14.55,289198000000.0,311759000000.0,471503000000.0,292465000000.0,106.71,97.5,111.52,124.85,7.66
8803.T,平和不動産,プライム（内国株式）,2023-06-30,1.0,52.86,39.74,89.24,128.69,7569000000.0,7179000000.0,12389000000.0,15028000000.0,181.32,183.17,224.01,235.13,7.66
8804.T,東京建物,プライム（内国株式）,2023-06-30,1.0,19.42,17.55,84.88,28.98,53389000000.0,81485000000.0,118393000000.0,61277000000.0,137.33,152.01,167.16,205.87,9.66
8818.T,京阪神ビルディング,プライム（内国株式）,2023-06-30,1.0,20.16,17.95,11.3,25.94,4755915000.0,4742878000.0,4806073000.0,4962812000.0,74.11,158.13,102.67,85.07,5.91
8830.T,住友不動産,プライム（内国株式）,2023-06-30,1.0,86.45,87.68,55.28,119.47,231347000000.0,224014000000.0,241019000000.0,253138000000.0,296.16,296.98,316.02,340.12,9.0
8835.T,太平洋興発,スタンダード（内国株式）,2023-06-30,1.0,25.31,73.01,-50.49,16.19,10573000000.0,15158000000.0,12913000000.0,7539000000.0,59.61,57.3,47.15,89.16,4.53
8836.T,ＲＩＳＥ,スタンダード（内国株式）,2023-06-30,1.0,0.06,-0.07,-0.08,-0.2,87000000.0,83000000.0,82000000.0,83000000.0,1.11,-0.54,-0.55,0.25,1.16
8841.T,テーオーシー,スタンダード（内国株式）,2023-06-30,1.0,10.59,7.98,4.71,6.68,4053000000.0,3956000000.0,3676000000.0,3477000000.0,43.09,39.77,32.6,34.18,3.26
8842.T,東京楽天地,プライム（内国株式）,2023-04-30,1.0,42.05,30.14,30.34,46.16,2299277000.0,2266909000.0,2312957000.0,2337496000.0,177.68,-44.64,60.38,260.55,4.81
8844.T,コスモスイニシア,スタンダード（内国株式）,2023-06-30,1.0,48.07,-24.12,130.46,-0.74,34520000000.0,17411000000.0,60990000000.0,18896000000.0,100.7,59.18,50.22,103.92,8.63
8848.T,レオパレス２１,プライム（内国株式）,2023-06-30,1.0,6.26,5.65,43.3,20.12,101054000000.0,101057000000.0,102932000000.0,106375000000.0,-327.6,-71.89,35.99,60.14,81.19
8850.T,スターツコーポレーション,プライム（内国株式）,2023-06-30,1.0,92.28,90.02,106.87,89.98,51729000000.0,69277000000.0,65996000000.0,51510000000.0,278.88,288.88,310.6,374.42,14.19
8854.T,日住サービス,スタンダード（内国株式）,2023-06-30,1.0,15.7,-23.31,23.41,5.53,1169855000.0,1151988000.0,1552068000.0,1598155000.0,-32.36,-232.22,43.09,45.5,2.0
8860.T,フジ住宅,プライム（内国株式）,2023-06-30,1.0,30.3,32.59,21.53,22.39,28557313000.0,30359120000.0,27902475000.0,27115493000.0,83.82,64.01,105.0,103.6,8.11
8864.T,空港施設,プライム（内国株式）,2023-06-30,1.0,9.82,18.68,-13.64,12.86,6525111000.0,6324007000.0,6476961000.0,6331619000.0,42.05,-17.63,15.5,29.53,2.85
8869.T,明和地所,プライム（内国株式）,2023-06-30,1.0,-35.99,-0.81,207.06,24.95,6030000000.0,10444000000.0,34191000000.0,14058000000.0,19.92,109.3,104.32,188.29,14.72
8871.T,ゴールドクレスト,プライム（内国株式）,2023-06-30,1.0,19.14,15.01,14.53,-10.93,4969000000.0,3449000000.0,4006000000.0,2533000000.0,212.08,120.28,212.3,196.48,5.39
8876.T,リログループ,プライム（内国株式）,2023-06-30,1.0,63.17,29.32,21.57,26.12,30722000000.0,30007000000.0,34616000000.0,30675000000.0,24.96,61.16,102.24,136.5,30.44
8877.T,エスリード,プライム（内国株式）,2023-06-30,1.0,24.35,216.58,90.32,138.76,11894422000.0,29727377000.0,22631943000.0,17412194000.0,327.83,291.39,351.02,397.48,10.08
8881.T,日神グループホールディングス,プライム（内国株式）,2023-06-30,1.0,8.67,-3.66,57.38,-6.97,17403564000.0,16213399000.0,36131551000.0,12498346000.0,84.11,72.9,75.03,58.85,4.2
8886.T,ウッドフレンズ,スタンダード（内国株式）,2023-05-31,1.0,18.81,-86.3,3.52,-93.28,10734175000.0,11853892000.0,9488592000.0,11673748000.0,80.78,369.02,633.63,-158.2,-3.38
8887.T,リベレステ,スタンダード（内国株式）,2023-05-31,1.0,34.65,17.65,26.97,-8.34,1975594000.0,1869451000.0,3054158000.0,545037000.0,41.72,40.29,77.39,70.93,6.69
8889.T,ＡＰＡＭＡＮ,スタンダード（内国株式）,2023-06-30,1.0,2.07,-8.72,8.5,14.81,11092000000.0,11042000000.0,11847000000.0,11349000000.0,14.88,9.08,32.94,14.27,6.36
8890.T,レーサム,スタンダード（内国株式）,2023-06-30,1.0,59.39,-12.41,223.65,84.83,11929000000.0,4473000000.0,44545000000.0,15663000000.0,172.28,14.39,178.8,288.02,15.9
8891.T,ＡＭＧホールディングス,スタンダード（内国株式）,2023-06-30,1.0,38.39,730.97,167.75,64.01,4348808000.0,6981332000.0,6915390000.0,6618851000.0,232.69,627.47,303.5,1014.06,31.31
8892.T,日本エスコン,プライム（内国株式）,2023-06-30,1.0,0.98,39.13,31.56,12.63,9706000000.0,48849000000.0,28541000000.0,19398000000.0,113.51,106.49,61.91,73.54,11.0
8893.T,新日本建物,スタンダード（内国株式）,2023-06-30,1.0,52.72,0.68,56.07,36.3,11691549000.0,2648016000.0,5935984000.0,8157507000.0,66.7,48.88,62.07,94.72,20.74
8894.T,ＲＥＶＯＬＵＴＩＯＮ,スタンダード（内国株式）,2023-04-30,1.0,-0.37,0.72,-0.29,-0.12,215769000.0,1387602000.0,117446000.0,236652000.0,-0.29,-0.64,0.64,0.01,0.18
8897.T,ＭＩＲＡＲＴＨホールディングス,プライム（内国株式）,2023-06-30,1.0,22.06,-9.82,22.98,-1.8,45146000000.0,21610000000.0,58391000000.0,28137000000.0,44.31,38.79,51.36,37.88,7.44
8898.T,センチュリー２１・ジャパン,スタンダード（内国株式）,2023-06-30,1.0,13.73,17.32,14.92,14.24,909966000.0,950703000.0,1004206000.0,942534000.0,51.68,62.26,65.47,57.6,10.34
8903.T,サンウッド,スタンダード（内国株式）,2023-06-30,1.0,-25.97,102.58,153.97,-21.04,1587264000.0,5805793000.0,7854750000.0,2514778000.0,93.35,121.29,46.77,236.2,20.33
8904.T,ＡＶＡＮＴＩＡ,プライム（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
8905.T,イオンモール,プライム（内国株式）,2023-05-31,1.0,3.94,14.53,11.28,28.0,97937000000.0,100496000000.0,103644000000.0,105529000000.0,150.49,-8.19,84.72,57.1,2.95
8908.T,毎日コムネット,スタンダード（内国株式）,2023-05-31,1.0,32.14,0.56,-2.42,46.5,7599284000.0,3756310000.0,3979378000.0,5913277000.0,66.68,52.92,61.45,76.8,12.53
8912.T,エリアクエスト,スタンダード（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
